,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
121,Kenneth,United Kingdom,Family Room with Double Bed,1 night ·  March 2020,Family,Reviewed: 5 March 2020,Great time in a great hotel,Staff were very helpful. My wife is disabled so the team helped us deal with extra needs. During breakfast the man helped my son cook waffles which he loved,Nithing,10
122,Joshua,United Kingdom,Deluxe King Room,1 night ·  March 2020,Couple,Reviewed: 5 March 2020,Exceptional,I really like that we were greeted with a glass of wine,"Nothing, it was great",10
123,Emmanuel,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 4 March 2020,Exceptional,Very good,Very happy,10
124,Carol,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 4 March 2020,Had a good nights sleep ready for our journey home,Clean and friendly,"There. was nothing
 to complain about",8.0
125,Noreen,United Kingdom,Twin Guest Room,2 nights ·  March 2020,Group,Reviewed: 2 March 2020,Exceptional,Close to the 02,N/a,10
126,Judith,United Kingdom,Double Guest Room,1 night ·  March 2020,Couple,Reviewed: 1 March 2020,Easily accessed location with a quiet and comfortable room.,"Spacious, quiet room with a comfortable bed.","The bed could have been bigger, it was 5ft.",9.0
127,Carl,United Kingdom,Double Guest Room,1 night ·  March 2020,Couple,Reviewed: 1 March 2020,Loved our break in London staying at the Hilton Canary Wharf.,"Had a great stay, the hotel is clean and modern, the staff very friendly and helpful and the room was bigger than the usual we have stayed in.",Pillow a little thin. Bad neck.,10
128,Lee,United Kingdom,Double Guest Room,1 night ·  March 2020,Couple,Reviewed: 1 March 2020,Exceptional,Very clean and tidy. Staff all friendly and helpful,Not Available,10
129,Leah,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 29 February 2020,Very good,Always a great stay at the Hilton.,Requested a high floor room which we didn’t get.,8.3
130,Josie,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 29 February 2020,Exceptional,"Fantastic champagne on arrival - beautiful room - friendly staff , quiet and close to the O2",Not Available,10
131,Carol,United Kingdom,Twin Guest Room,1 night ·  February 2020,Couple,Reviewed: 29 February 2020,Friendly staff and clean room,Location and cleanliness,Nothing,9.0
132,Xavier,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 27 February 2020,Very good,Optimal car park 2 minutes away was only 5 minutes away to walk back to the hotel as we drove down to the O2 for a show,Not Available,8.3
133,Shaun,United Kingdom,Twin Guest Room,1 night ·  February 2020,Couple,Reviewed: 27 February 2020,Have stayed with Hilton before and would stay with Hilton again depending on price and location,Staff were very friendly,I thought the price of a breakfast was excessive,8.0
134,Lillian,United Kingdom,Family Room with Double Bed,1 night ·  February 2020,Family,Reviewed: 23 February 2020,Just amazing all together what more can I say,Excellent staff amazing hospitality this hotel is just fantastic we couldn't of asked for more,There was nothing we didn't like.,10
135,Karen,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 23 February 2020,Welcoming and enjoyable time,Came here with my partner as we wanted somewhere close to the 02 arena as we went to a concert. We were greeted by very friendly staff and given a glass of Prosecco each upon arrival. Nothing was too much trouble for the lovely staff here and made to feel very valued and welcome. We will definitely stay again in another trip to London as the Hilton made our stay effortless and enjoyable. Thank you.,The prices on drinks at the bar were very expensive but other than that everything was spot on for us.,10
136,Scott,United Kingdom,Double Guest Room,3 nights ·  January 2020,Couple,Reviewed: 23 February 2020,Absolutely fantastic stay,"2nd Stay here now and would recommend to anyone, brilliant place and value for the quality you get.
Room was lovely, great size, really clean, massive bed and TV. Shower room was lovely and bright. With nice storage facilities and iron. Felt comfortable, spacious and relaxing.
The staff were friendly too, nice little message left by the cleaner and always got a hello, morning have a nice day from the reception staff too !! 
Gym was nice too 24/7 facility which was great !! The breakfast area and restaurant was lovely too 👌🏻",Not Available,10
137,Angelica,Spain,Twin Guest Room,1 night ·  February 2020,Group,Reviewed: 22 February 2020,"Very nice hotel, Staff were excellent and couldn’t do enough for you , cupcakes a treat 😃","Very nice hotel,
Staff were excellent and couldn’t do enough for you , cupcakes a treat 😃",Not Available,10
138,Stephen,United Kingdom,Deluxe King Room,1 night ·  January 2020,Couple,Reviewed: 22 February 2020,Superb,"Room was spacious, comfy bed and great location. Staff there are great and very helpful",The bathroom could have been cleaned alot better and the chips with room service could have been cooked properly,9.0
139,Zheng,United States,Twin Guest Room,3 nights ·  February 2020,Group,Reviewed: 21 February 2020,overall a nice hotel,"location, staff",breakfast is very expensive,9.0
140,Emma,United Kingdom,Double Guest Room,2 nights ·  February 2020,Couple,Reviewed: 20 February 2020,Great,"Lovely room, comfy bed (pillows were great!), great location",Car parking - full when we arrived so had to park elsewhere,8.0
141,Olivia,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 17 February 2020,Exceptional,"Very clean facilities, great location and polite staff.","Only fault was I ordered a package for the room and a part of it was missing, however I called reception who sent it up straight away!",10
142,Lore,Romania,Double Guest Room,2 nights ·  February 2020,Solo traveller,Reviewed: 17 February 2020,Great place,"Location was great, close to subway station. The room was rather large and comfortable. The staff was very helpful and friendly.",Not Available,9.0
143,Bradley,United Kingdom,Double Guest Room,2 nights ·  February 2020,Couple,Reviewed: 16 February 2020,"Amazing price, even better quality.","Staff were super friendly. Within an hour of checking in had a text from staff asking if everything was okay with room, some fantastic personal touches from housekeeping. Room was stunning and clean.","Asked for room with a view, got a room with a view of construction site. Never mind.",10
144,Stacey,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 16 February 2020,Superb,Staff were very friendly,Not Available,9.0
145,Jessica,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 16 February 2020,Exceptional,"The complimentary extras for our anniversary were very welcome!
The use of robes, slippers, tv and gym were brilliant!",Not Available,10
146,Leah,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 16 February 2020,A lovely stay!,I liked how easy check in was and how friendly the staff was at the desk. Our room was very clean and the bed was very comfortable! We had little chocolate hearts on the side which was a cute addition to the room.,Nothing everything was great!,10
147,Scarlett_82,Luxembourg,Twin Guest Room,2 nights ·  February 2020,Family,Reviewed: 16 February 2020,Great hotel,"Room was spacious and clean, staff was helpful and friendly and breakfast was great, with plenty of choice.
Location is excellent, 5 minutes away from Canary Wharf underground station.",Not Available,10
148,Jack,United Kingdom,Double Guest Room,1 night ·  February 2020,Couple,Reviewed: 16 February 2020,Exceptional,Room was very nice and clean. Very comfortable and we felt right at home. All staff were very friendly and helpful. Excellent experience and excellent service provided. Will definitely stay again.,Nothing.,10
149,Jeffrey,United Kingdom,Deluxe King Room,1 night ·  February 2020,Couple,Reviewed: 16 February 2020,The clean delux kings room,"The room was clean ,modern and spacious",It was excellen.t I enjoy my night . Thank you very much,9.0
150,Victoria,United Kingdom,Twin Guest Room,1 night ·  February 2020,Group,Reviewed: 16 February 2020,Exceptional,Great place to stay. Friendly & helpful staff. Late check out!!!,Not Available,10
151,Tom,United Kingdom,Deluxe King Room,2 nights ·  January 2020,Couple,Reviewed: 15 February 2020,Superb,"The room was extremely clean and the staff had pulled out all the stops to provide some nice extras, as this was a special birthday for my other half. The whole time through the stay the staff were engaging and provided any help and assistance we could have needed.",Not Available,9.0
152,Abbey,United Kingdom,Twin Guest Room,1 night ·  February 2020,Group,Reviewed: 14 February 2020,"Comfortable, great location, great value for money.",When we arrived they made sure we were prioritised and our room was made early (as we travelled into London earlier then the check in time),Not Available,10
153,Odrile,United Kingdom,Deluxe King Room,1 night ·  February 2020,Couple,Reviewed: 13 February 2020,Exceptional,We were so welcome by the staff always willing to help,We had no parking space,10
154,Eile,United Kingdom,Deluxe King Room,1 night ·  February 2020,Couple,Reviewed: 10 February 2020,Exceptional,"Huge room, very clean. Very helpful staff. Great location for events at the O2 or business around Canary Wharf.",Nothing,10
155,Anthony,United Kingdom,Executive King Room,1 night ·  February 2020,Couple,Reviewed: 10 February 2020,A great experience with great customer service.,"Good selection of english and continental with omelets cooked to order. 
The food was hot and fresh with plenty of tea, coffee and juice available.",Everything was good.,9.0
156,Elizabeth,United Kingdom,Twin Guest Room,1 night ·  February 2020,Family,Reviewed: 9 February 2020,Exceptional,Excellent facilities. Good sized room. Excellent location,Nothing,10
157,Rosângela,United Kingdom,Family Room with Double Bed,2 nights ·  February 2020,Family,Reviewed: 9 February 2020,Not so excellent,"Excellent staff
Excellent facilities , nice size room , and very comfortable .
Very quiet room, no sound from others rooms and no sound from the street !","The toilet was not so clean as expected ! 
For the price paid I was expected to find a shiny toilet ! The toilet seat had a very used and old look , needs to be replaced !
Very few car places available!",7.9
158,Helen,United Kingdom,Deluxe King Room,1 night ·  February 2020,Family,Reviewed: 9 February 2020,Great place to stay goaltending an event/concert at O2,"The very professional attitude to service provision by every staff member encountered during our stay. Particular mention for staff members involved in 
reception and check in/ out process. Very friendly and helpful staff in the dining room at breakfast.",N/A,8.0
159,Jacqui,United Kingdom,Twin Guest Room,2 nights ·  February 2020,Group,Reviewed: 9 February 2020,Fantastic girlie weekend had by all.,The modern appearance and lovely size of room,Nothing,9.0
