,Name,Country,Room_stayed,Date_stayed,Trip_type,Review_date,Review_title,Positive,Negative,Reviewer_score
128,Peter,United Kingdom,Standard Twin Room without Window,1 night ·  June 2020,Solo traveler,"Reviewed: July 4, 2020",Very Good,Cost and location,No air con in room.,8.0
129,Ahmed,Egypt,Standard Twin Room without Window,1 night ·  June 2020,Couple,"Reviewed: June 28, 2020",Very good experience,"The location is unique , very close to Canary Wharf",Nothing,7.0
130,Peter,United Kingdom,Standard Twin Room,1 night ·  June 2020,Solo traveler,"Reviewed: June 28, 2020",Very Good,Excellent price for Canary Wharf. Clean and friendly,Air con in room was poor.,8.0
131,Ralph,United Kingdom,Standard Double Room,2 nights ·  May 2020,Solo traveler,"Reviewed: June 13, 2020",Very good staff,the hotel is excellent but its in lock down so no bar restaurant etc etc,car park very tight and small,8.0
132,Dr,United Kingdom,Standard Twin Room without Window,1 night ·  June 2020,Group,"Reviewed: June 11, 2020",Value for money,Location,Staff support,7.0
133,Sebastien,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Solo traveler,"Reviewed: May 22, 2020",Pleasant,ok,long check in,6.0
134,Opeyemi,United Kingdom,Standard Double Room,2 nights ·  May 2020,Couple,"Reviewed: May 16, 2020",Pleasant,Grand reception and nice view from there great staff,Very nice location beautiful reception but there's no windows and the double beds are two singles pushed together.,6.0
135,Martin,United Kingdom,Standard Double Room,1 night ·  May 2020,Couple,"Reviewed: May 15, 2020",Very Good,Spacious Room and <5mins walk to the Thames River,"Firm mattress, could feel the innersprings.",8.0
136,Jeffrey,United Kingdom,Standard Double Room,1 night ·  May 2020,Couple,"Reviewed: May 13, 2020",Very Good,Friendly staff very helpfull,Not Available,8.0
137,Eddie,United Kingdom,Standard Double Room without Window,1 night ·  February 2020,Couple,"Reviewed: May 4, 2020",Good,Room had a nice view,Was ok the staff looked stressed but got a free upgrade upon arrival so it was all good.,7.0
138,Duffer1,Jersey,Standard Double Room,2 nights ·  February 2020,Couple,"Reviewed: April 1, 2020",Won't be staying here again if I get the choice,Staff were pleasant - everything else about the hotel was distinctly average.,"No option for a decent coffee in the morning - just a vending machine type instant coffee.
So much rubbish outside breakfast room windows - Could Hotel get together with others to clean that corner of the water perhaps?",6.0
139,Mickey,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 19, 2020",Great value and good location,Very friendly and helpful reception staff.,Some areas could do with some refurbishments.,8.0
140,Jean-pierre,United Kingdom,Standard Double Room without Window,3 nights ·  March 2020,Group,"Reviewed: March 18, 2020",Very Good,"Staff members well excellent, especial Alina, Oana and Nouri.","Staff members well excellent, especial Alina, Oana and Nouri.",8.0
141,Emma,United Kingdom,Standard Double Room,1 night ·  March 2020,Couple,"Reviewed: March 18, 2020",Was an adequate stay not as bad as some reviews make out it is,All staff were friendly and polite,Breakfast was £15 pp bit poor for what we paid as food had been sat there awhile but I’d say that’s due to the circumstances of covid-19,7.0
142,Ramesh,India,Standard Double Room without Window,2 nights ·  March 2020,Solo traveler,"Reviewed: March 17, 2020",Pleasant,Na,Na,6.0
143,Chelsea,United Kingdom,Standard Double Room,3 nights ·  March 2020,Couple,"Reviewed: March 17, 2020",Fair,I liked how clean it was and we had a good view outside,Some staff was a bit rude,5.4
144,Shelagh,United Kingdom,Standard Double Room,2 nights ·  February 2020,Couple,"Reviewed: March 16, 2020",Good value for money,"The breakfast had a very good selection of hot and cold foods, all nicely cooked and the staff were all helpful and friendly. Nice relaxed atmosphere",The matress on one side was beginning to need replacing but still very comfortable,8.0
145,Linda,United Kingdom,Standard Double Room without Window,4 nights ·  March 2020,Solo traveler,"Reviewed: March 16, 2020",Very Good,Event cancelled very sympathetic staff,It was all ok for the price,8.0
146,Nathan,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Group,"Reviewed: March 16, 2020",Very Good,Staff are friendly and location is very convenient,My request to move rooms was not fulfilled and parking is expensive,8.0
147,Patrickson,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Couple,"Reviewed: March 15, 2020",Very Good,Everything was fine,All the above,8.0
148,Rebecca,United Kingdom,Standard Twin Room,2 nights ·  March 2020,Solo traveler,"Reviewed: March 15, 2020",Okay,"It’s a good location, it’s clean and the staff are friendly.","The beds are very uncomfortable, the neighbours were loud and partying all night until 4am, and the fire alarm went off in the middle of the night for no reason.",5.8
149,Jason,United Kingdom,Standard Double Room,2 nights ·  February 2020,Couple,"Reviewed: March 14, 2020",Very Good,"Restaurant and food were pleasant, and clean. Rooms were big enough and also clean","A bit Petty, but bathroom towels were smalll, and although air conditioning worked fine, you couldn't open windows for any fresh air.",8.0
150,Cleo,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 14, 2020",Will definitely be using again and again,"I really like to stay there when I come to london, I’m in property business so I can meet my clients at the hotel. The stuff are amazing. I can’t complain 
The hotel looks a bit weird but who can complain for the price! 
Keep on the good work","Possibly the smell cause the have so smoking room but it doesn’t really bother me, not all the floors smell of smoke",7.0
151,Hema,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 14, 2020",Pleasant,"The staff were welcoming on reception, friendly and accommodating. The facilities were clean and there was tea and coffee making facilities in the room. The breakfast was served over a reasonable time frame.",Felt more basic than expected and the rooms are in need or repair and restoration. The room was cold but the issue was it was difficult to understand where the controls where when tired as there were no instructions in the room.,6.0
152,Norman,United Kingdom,Standard Single Room,2 nights ·  March 2020,Solo traveler,"Reviewed: March 14, 2020",Good,Very good choice of bar and refreshment facilities.,The publuc areas of the hotel are very nice and appear upmarket but my bedroom was very pokey and badly in need of refurbishment .,7.0
153,Srinivas,United Kingdom,Standard Twin Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 13, 2020",Okay,The room was spacious,Price and no free wifi,7.0
154,Zoe,United Kingdom,Standard Double Room without Window,2 nights ·  March 2020,Couple,"Reviewed: March 13, 2020",Pleasant,"This was a last minute booking as we were ment to be going to Italy.
When we arrived the staff were friendly and check in was quick. The reception was nice and spacious.
Lots of choice at breakfast.","Our room was on the small side and could do with a coat of paint, the furniture could do with up dating. 
But it was all ok for the 2 nights we were there.",6.2
155,Olga,Ukraine,Standard Twin Room without Window,2 nights ·  March 2020,Group,"Reviewed: March 13, 2020",Pleasant,Location is very good.,The room was not cleaned well. Free wifi in rooms was available only for 40 mins per day,6.0
156,Nic,United Kingdom,Executive Double Room,2 nights ·  March 2020,Couple,"Reviewed: March 13, 2020",Fantastic hotel situated in Canary Wharf,The hotel was very clean & staff were very friendly we were upgraded to a suite on the 11th floor which was beautiful & a surprise,The bed was quite hard but we did sleep well & the free WiFi was only for 20 mins or you had to buy a voucher,8.0
157,Mamadou,United Kingdom,Standard Double Room without Window,2 nights ·  February 2020,Couple,"Reviewed: March 12, 2020",Very good,The room size and the location,Nothing,8.0
158,Iffy,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Group,"Reviewed: March 12, 2020",I only stayed one night. It was not 5 star but it was good and breakfast wasn’t bad,The room was spacious enough. The place was clean enough. Staff were quite lovely. Generally it was okay,The bed wasn’t very comfy. I stayed in a twin bed room,7.0
159,Giselle,United Kingdom,Standard Double Room without Window,2 nights ·  March 2020,Couple,"Reviewed: March 12, 2020",Good,It’s handy for the O2,It’s a little dated and could do with a freshen up,7.5
160,Catherine,United Kingdom,Standard Double Room,1 night ·  March 2020,Group,"Reviewed: March 12, 2020",Pleasant,The hotel couldn't be accessed by lifts had to struggled up from carpark with luggage and was charged £25 for the privilege. Hotel lifts were not functioning but staff seemed unconcerned. Room was dull and uninviting .windows had the handles removed so could not open for air .I was very disappointed with the experience. No wifi in room unless paid for,Not Available,6.0
161,Drew,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 11, 2020",An all right overnight stay.,"I really appreciate the room availability and option to cancel on the same day. I actually appreciated having a room with no window, even though it is unusual, as I was able to get enough sleep. I also liked the fact there was a bath as well as a shower, and also coffee and tea available in the room.
The pizza items ordered from the restaurant, while overpriced, were good.","It was very confusing trying to find my room on the first floor, as they are grouped by even and odd numbers.
The bed pillows weren't very comfortable, perhaps too light for sleeping.
Wi-Fi availability was probably the biggest downside, as only two 20 minute sessions are available for free (except in the lobby).",7.0
162,Amalina,United Kingdom,Standard Double Room,1 night ·  March 2020,Group,"Reviewed: March 11, 2020",Good,"The room was spacious which was great. Hotel is in a good location, its not too far from the station. The staff at the reception were pretty nice.","A member of staff knocked on my door around 9am, and then again at 10:30am - just to check that I will be checking out at 11am. But of course, I was aware of the check out time when I booked the room, and when I checked in anyway. Im not sure why she knocked, this has never happened to me in the past but I found it frustrating as it disturbed my sleep, and then it disturbed me whilst I was having my shower.",7.0
163,Olanrewaju,United Kingdom,Standard Twin Room without Window,2 nights ·  March 2020,Solo traveler,"Reviewed: March 11, 2020",Good,Nothing specially it was just ok.,The WiFi wasn’t free in the rooms which I found annoying as it was advertised free online.,7.1
164,Chris,United Kingdom,Standard Double Room without Window,1 night ·  March 2020,Solo traveler,"Reviewed: March 11, 2020",Good,Location,N/A,7.5
